variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,page,sort_order,embedding
relic:15031_2:4:714,relic:15031_2,杰作的序曲,,,4,,,圣遗物,,jphNuZL/Rr0YDcK9cyy8u7pfUL2Mqge8cd1ivatnrDwlbwI8LzfLvDSBzj0uBQ0+ZhI0vADMLz0TN+m9TDKLPY0tAj3Bev293+CIPWBvDb5FcbC74h1zPLfkyL1Ez5s9zxWovD+MHT1YBYa8YlhDvLdt0j3K+by8CES1PCXmgT3r7Gm9CiaLvCypIrpn+FO9Ltf/u1vv9j0Ve547tnASvQhigr27aom9neAMPRSUGr2Fnfs7/zYCvBz/JTxj93A9vRtnPAfy/7wzgwI9W48rvi83ST353Mq8aPd7vazmqL0BwHy8lP4iPQmAkLvbWmy9bQbgu7vKgzyHHvo9QfpZve0BAj3hWAg9nng/PWJRxD0YGkq9kVYxPXMGoz2CGhe9iWPau/VjEj38Eie9aAZBPVHdrj3uT4Q9zFC9PbmwFzy/RRe9HMxNvce6pT0Zlb091rVGPdgh3T1eAkS9RV/nvfDJKT1+EME7YCQBPlouoT2yZ2+9Dn0Rvl5ggj2+0MK8J+tUPZ9qNT510bK9Rn6Lva+iCL5PJ5e92x6PveFvB726AJ28Ui9YvRbFnD226zY9e1SQPcN9v729tg69qdYdPd9P5TwNe9o8jjEovVKRLL1eZpO7s/HEPBuurLtF1jy9d9ksPIKS6TwpJMI9EPkfPDCGFrx0cAU9PX6RvdjmDb2BLsA8mzUfvMtO2L1//hK7XhadvdeQRj1yvBy9oYpAvU6k5j3EY7m9kz1wPWb/hr1HRjc9i0RsPP10Wr0GIIo8AfsRvbEJHLzcUgG9F0cBvl0fuL0Amnc8mOjmvFK3Sbocx649A0N4vdO6Zb0AACI9XwKhvN2GozzZOJw8zJGvvL/VzL24qOs9aqxuPV/+mD3e8o69C94OvCPR1D3F3+A8vbOfPQqwAL32O4m9SuADPV/In7ppNZq8GDqtPcjiEj3TbWG8Lp/NO6uxHb1Zf6S9UuXsO0ewBL7dASs9nJiMPUhsvr2mmns9CBnpOni9Db2s/IO8wx2XPGXNMj32o/U8TosnPNXRID35uyG9YXi+PZGkmTzvKry8vz6hPREABL0rdQQ+37EDvnE3yjx5fva90rZCvY7gOT157I8747a7PBKoej2Mi+K8V5BfvU5ELT0bF5C9UWq5PO98Sj0ZAce8m3SPPfwSkz0mUFK9xy6GPY05EDw+aQu9Rnx0PR2vBz3kgeG9iX6IvbLQJrxaY2i8B0K2vB846z2kyaM8JDckPSUpBL0MP089wQ2xPXUL7D0758q9nBipvdRw0TwnmrS9Z/8uPULl2j2vKpG9lrGDvUhckzz/Rlu9bPvbvSRjdr2X1rO9jlWxvHHTW7vHQOE7U8kxPcxTpj1FQu88/e4XPQ==
relic:15031_2:5:715,relic:15031_2,杰作的序曲,,,5,,,圣遗物,,DFQXPeNSmL2luZm9cCCWOzSzKryN9R88nylmvfJ8nruuCIE8Hp9EvTqFqz27Oio+c1vdu1NbozwGfMe9wo4gPQX4GD3HbdS9IYJSPY5/Ir6DijI8x118Pd4H3r0UvFg9TKiLvEnHwD0DGM28TdA/PP7R7z3oZi29butoPZmQmT04Bze9ORV9vZ8dFTxGFcK86NxFvDAGyT1b/5Q5LKcYvZ1wOL2c8ba9xIYsPc/AEb3kYDo8FZbku0XEYD3yWYg9+1Nwuqs6kDu3/mM9fHUsvrvTdD3W5bq8MTt1vS/xe72EHXs74G0fPeWhQjd3I5K95D+FPB3rDLsdoQE+J3/PvDeHhTxxOnc9YhcVPfK3fz1e/mu9JQAAPVbogz0JoGS9hy0WvcVl1Ds4tZS9X7chPX9pzj2odFg9u1RjPdY5vzyUiQC9CyMTvZ963TxZfKQ91s8cPWOtwT3rb0u9ssPivRXk7zwGBvm7GVfGPYDy0z3OPKu9g40wvlIpZDxgO7y8/Vc3PVSBSz7TNXK90jZCvRsc/b01Zci9tMK3vQL+4bwc6lK8hVNdvbokqD15rs48RwduPcNdrb34reI7mhs3PbQF8DzK8mY8Kj6Ave37B70E3Tu7BKpsPfT4Tzt03eS8+J0SPFT1pzynzmE9lKHVPBti5rze9Qo8s7mhvToiYb3cEVC6aL2GugtzR73sV7G8tA5pvX1aEj17lAC9OixHvTKrxT0SidW9mFa1PH/qwb2G9Pc8xWuHOpRal7zfv+A84RKYvPaGFjwIGWy9BK6Hvcif2L0aExG8ATkPu1Z1Lj39pLw9ZtA/vcwmNbw/bto8c07OvF0yNTxyAgK8kn+5vGg12b08Lbw9XFObPQoYrz3vc6G94SDMO84aBD6kL5c9hlwkPeJ5g70Ki4K9WI4+PYADl7vthpG8yPuyPaoxHj1MuA29TQgPPM2Ivbw06Gi9GObxu9ob5L2yvjo9BTeQPT9Lhb3ToNs8V2ifPAFHq7xRx8Y7XoRWO6MuhT0+dDA9sn6HPATCMzwqUaE7TUP/PYn2FDz16vK7QTfdPY6lbr2ZYtI92tj5vUBSKjy1Z+K9asGUu0SP9TzwMwc9ONy9PKsfOT3vMYO8c8fhvbAz7jx4xoW9Z9P4PEgPJT2IQfu8zpq0PVE7pD3UDHu9mHQxPUJqKTwAexe9hquEPROHCT36I9G918GrvSPX9byVyVo7TUNSvJV0kz2+1WE8fw/jPJ4/ArysqA09W2adPQ3m8z0D/9u94feuvbxV7jx/R+e9fX1FPWbnCz7e7Fy9wpKtvTyZ4jthN0K9Xb+1vbB0yb20SQe+MYXUvHFnzDxwX/u6Dxi5PCfIkD0rO808uK+5OA==
relic:15031_3:4:716,relic:15031_3,老兵的容颜,,,4,,,圣遗物,,U7cKPunBGr3JJIS93lSnPbeaTL3cl+09oh+WvI8uZr2D5zm8BS76vWnZkrph0Ha86pDqPPSjFb0A3S49YacFvHuSVz0S7/O8yx6bveFa0rxiseQ8dAsIvU9yWjwpAF09xVr7OwMN6j2IfnE8nRW1PTNz77w1bbo9+sdPviYgIz6rSKG9jxZDvWQlKr0lHVO81km6vCM1OT0+olC8ZH3DPJb26b337Ki97uskOvK5jD0Dbom92RayPDlcLz1pN3S8mc4MvhMvyLzTQP49gc8SvVjlJr3i/7C82uvXPbkqlD3cBT09Il+aPYww+bwgB2w9St9yO5i2M7uAbLi8hoEbPLFf/r1/mLg8m3RMvFKpQr2GyKy91h23vTmEeT1N7DE9yLTFvXQcozxXqY89SJHEvCXNYz02EiC9BL+6PST6brs6+KS9ohGNPIjsvLzeqGc8ECE4PYSEgT2N9kK93fAFvpt1QjuSUqW5gVmivBfHMb3GsdA9qvjYvXp5Gz2t8lI7PJTVO5WVF72y5YC9wikpPXmXE7xwh4s86u7BPRyH7Dw6AkM8P1kcO4g3iD3jpq29Y3XRu4sCur0/utu9U7HhPJVsPLyDy3U7g7QgvXnCt7q38tI8X0WYvCAujrww2Yw9c/cOvYvTo7yITbG9u2QZvsN+wL2zj1K9/z6NPfqRgD2zB0m9XH9TPWiNUr0E5hO8TzYxPZkUSz228i88p0BAvYgJrj2uZPy9vzKWvcvZNr1rTF69RFHAPQ5CCL0rLsM8cCThvcm/Wz2DduG6Y8PFPRHMET1dMoQ6qY+uvcq2qTwywb88WlexvK4ter1Z4ug8sQS2vOSnlzypIfy7zelLu1KAQbx52q+9f3EBPdGNnry/lAI8PjOQPXBch7tTMio9U9haPWEGDT2GIEg9AY1bvZaWwz3LAEa9e9VBvSJrdj3I3qQ8BfL3PVH1uz0r/RS98jDQvVvwzr0K7ZW9VlpPvEI00DuCp/C80TH2PVivurxoNw2+0128PeGSgj2rbNg836HIve2Ivr1sX5w8/9ktPYM+XbzCE8U9vMfovI8JHL7QCi89ICXivRMJO71GYOg8XH2evYN8zj1j1ac6BcduPJSauz0o1Sm9jatHPfxUwL05seO8bq7ROuWvZ73TaNu90CwkPSLUhT0c4Ti9ZUCFvedSHzt8NLW9u8sTPWWQkT3efZ47F7b4PCHhvTwxgcS9eujRO6VuoT2KYB49v+ItvOgb4TyY8SY9yDO3PUYGmb0vRW48Byg4O0X9EzyCU/S8gJ8WPq63a73zALo6KEJDuwTghr1Nsnc86gJrvSZhuDv8bTK8NI+hvdqsLz0IthM9d0aOvDXBRL04Eic9n9OgPA==
relic:15031_3:5:717,relic:15031_3,老兵的容颜,,,5,,,圣遗物,,CoktPkJZbr2NKUC9qcmUPY2qGr3grvM9GcYVvXM5h73eZUk8U5cGviCDP7xgSYk8LKqxPC4qH73HHCk9N+WwvBMsjD3i+h29Pr6hvUa8Ib3d61g8yW13u+EvErtc0zs9s6sCPCcVIj436Mc7Ihe1PacjsbwYXLM91ntDvq+hKD6lAFW9uOF4ve/XR70uDjU84pmvvOeFHz39U4+8D6l9PN0rur1Pka+9qjmoun6jiz1CU1u9gNDKPMbkbT3ONBy8xyUHvl+MybvLUh0+OVCgvOMmEL3mDDa8Gsu6PQqQnz21R0Q9zyGhPZM8+LzUJRk9/OywPM8oTbyFqnW8eDjZPHkpB76D0Uc9G/huvKcumL38+Ia9y+GYvdkeLT0Lg+w8i+zRvXQnArwcZIQ9N7gxvdMMoj1Shgq9NvqCPZr4aDzWv5S9yJ2lOaCrTr1ILYo8HGviPEszOD0Nxuy82xb7vW3ZdLva4tm74WIhvVfptbwuJaE9WrUDvgF3gjy/GYs5RLCou+Mf5LyjOTe9ixnNPLJURTwecsa7fj2QPdiDtTwykJw80C0ouzWClz3fTqi9kT7bu34np700Hra97EyTPBDCnbuisUg8vaQfvbwGjDyClpc8qA/Au8vNnrl+sp49xPY7vaQsHL2/39G9Xl8TvluM1L0n5I69xJOIPfhVZz1kJoa9a44/PZj4BL3ds+O8pl8sPRVxAT3Va+o6bSlPvcXDoD2EdBG+ndHFvQ3ROL1V/Hy9D3eNPf73X7ymnHg8pR7mvcJBhD0t2ZW8V/r6PUAPmTwlWJ68suR5vSmqGD24V8g8nfUHvHPwFL1Qh708IVifvFXk1LtQ+ju9FdP8Onh3CbxaIMS9JS5IPa8aDjzB9Ac8O+G1PWrn1TzxbY89KPomPYfCFTzihUg99fZHvUNIzj1V/Hi9Qeh/vUXDVD0T7+o7F133PUsJoj3f1LO89t3GvUVdpr3sxzy9F1LYuUn11Dwp9iC9+XsNPuVIXbw+T/y9xKyVPeF+rT3VyRQ8MAu5vbZf3L3x5gg89GODPQXr4rwSkrM9O4/SvFTzH77Etvk835C9vQgRU73FDuk8xkZmvRHLxz1FR6s86Mq9PMV5lj3McxK9kSCcPBhexb0fybu8mljNOyjuL72szrS9U1pzPagiYz2zB2q9lmSovezPALxXqZu9r5sFPVxglD29d7Q8ozIgPUG8oTw/PLi9UlY7vL3jOj1xhCw9lTpIvFH4Sz0Ntac8zyuMPZ9cob0dh0M5fviMu+C0HLceyVC9jrobPhtgIr1HBQU8CXkhvA4car2NQww9P/EJvVKe6btLmta8S3/AvQ2HMz2fDzo8iakUvTTAk71OF0Q9iU0GPQ==
relic:15031_4:4:718,relic:15031_4,猎人的胸花,,,4,,,圣遗物,,f6DavNTEgLzFqwe9BxYXvdlOmj0waAo9K3W0vU0mhjxmj0o7KSc7vWAsXzydIwA9YgxzPUY2gbwDYKo9khbEPTtWODyINHK8XfumPYnzWDzSiw28cWXhvWroHT60rEs9pWldPSQ+6jxm8UY9ZDnmvdGNQT2SMX49UCf0vIALJLx7ibm93E9hvY6G47x3q4W9hLoSvtWjID3Jz0Y9SJ69vaMulbyad3g8It8IO/KoBT3/yho87DEhPHevlz0Lg9i7A14HvrK0q7tjipq8geMmPWWjhr0cJhO9ODKHO1zCmD0i44s9McFoPT5yG76RUww9MqivPO44KL13x/a96pVku+UR57sUrBi9fH1YPYMocb2LZUW9tUSsvciFJr1Th+w8v6YBO23zKDzZnDM9GLEGviPR6D2WPw+9QHE5Pc0DRzwsJOC9HDIJO81ElL394S08ziNBPebvlL3pE4O7viwfvdAyDr1MfZA9NMdEPF354r2Cu5K9dd/+vZUbjT34PTk9KrJcPX18ZL3lEYO9UKzkPNfFqLxtqJm81YegPbJ3DD7yyF08xYEAvENEkj2dlam8MPx5PaD0GLx65YO9FP3OPQTIij2fTfu9tF8Avrui37wIjo89PpyCPSjSxjsGXkm82aWePcnEBD52brQ7V24GPW8OT72D3AK9IpkhPb1W4D3Hnvg9Se6ivABDwDyv4IW7OPnBvFibybtUixA+TgZ1Pa3h0Du5YNS9LUHkPcTllL2RFNk8PgIIPMwZjb3IObA8mO2LvYYoiD36vAm9sCm4PRGalboGCDc8Wq2wPZwWi72pX0y9UejFPAHczTtIZrS96Lk+PPiHGrqxNFo9mKYiPkVE2jxXCvm9Dwc5vax00j3cEXQ9CBySvMrCRj2WpyQ9DN6fPVJoyj0Cluq8aBwevhckmDuBseq8rdsmPTbTS72Fe4k8TooKPU+wk724kDY9E43lvCaMK73t+eY8y4rFvG3WQDzIau890qYIPkPCJ70Yjp89cd5BPa66x7tLkxq9FRg8vfpkQ7xiJcU8CMSxvb9qNb0QnQW81/qNvdxvG714UDu9cOQQPZpmfLwZzo+7Gb5KPdeqTbt7pLi9+GmvOr2AMbuyOWe95zm2PEP/DL0w+TS9TYrFPb6yVj3Yglg96YqpPYbAhz1fXkU9HZGVPPW3KT3s+kK9ahLrPBwmbzw00NI9FvPYPP9l4jz8P4O98uQHPUGYYbsRY1g9G5cVvjK4qbwD+Qk8bacRPIJyxj2iBS88D/btuz3/jbwdNQy8aMfru4Knw71U1Em7w2mAvIwvEDw19QK8e5cRvQbtmD0wXQU+H8OrPYHbljx6Ffg9pjnOPDXYvb390Jg9IGkYPA==
relic:15031_4:5:719,relic:15031_4,猎人的胸花,,,5,,,圣遗物,,8nGvO90xIb1Fmym8pcoGve/9tD1DAgc9dlbVvS8d17qAWNo8UrIxvbPMRzyvEWs96N1EPcfJ7bynDYs96g2tPT0wfjzamQa9ZECZPUZ8urplnKe8Bnm0vaVjDj4EqxY9KGxWPWF8dT1aQi89IDzhvZqlXz1FdW49WPHWvLEDMLxxNnS9UD6OvYkGEb1Fqwm9agQTvsbOEz17VDQ9ZeO7vYjUFjuroSA8j1FMu7oJ8Dxkvs88P81FPJMAuz3+tny73awCvjegYzy9hgE8c4tIPdo9cb0bKPq8REhXvMGlrT2TzZc9jSp+PRX6G763EHY8kPzpPAYeCb0GZti9utqCPEmodrwOHPG8m1pIPY3Am73CXtC8OlenvdHYU72t4pM8cwhGvFS0hLzTSO88Sk8hvpZsBz7l/fu8OkDXPDGvED1p5te9BQBcvCsvtL0iZYw8IV4oPf0bmL1A9VE8xMuqvBPJ5rxvo489Yq2JOxuaxb0A9q29kFwSviOJaz35F0s9rM0hPbRRNr20DUS9LL94PBQpF7yx4EG9yb5vPbxfBD6rip48E9S/uyqxlz3n5IO8bDSQPbT2pbtcjyS9Jwu4PXronj0jZOW9jWL5vX+hrbve52U95JyoPWbvwDyhvHO6rpZ8PQYl+j34xyG8GFEKPVP9Xb1RQym93p8vPUX03j25seY9K9u+vL0xDD26bm+8L2qSvEI4LrwSfAs+8m90PXmj1DoRyOy9PBTCPXaYir34u788mvScvNgwUL0u9qQ86cSOvWAZkT0Bl2C964DiPdlnsrxhrqW8n2nZPXu7bL2mKki9OUDWPKt5zjwBwMC9YB1hPAyN97zjm9Q8KsEkPlorxjw+fQa+IkbyvGniAD7ZJ3g93QGLvIi2nj3FVn49LxKdPVvUqT3Hpfa8W5wXvlsVEju+I/28/DbjPHCvSr27cOc7NILnPJUnsL3f8IA9TRwQvfYUAb2aCEE9uwMwvL3jsDxgjM09umcYPjwV5rzWh7o9gGQRPeNQrDtflES9R50MvfDZsLwT9mY8cIOJve+tP70vpJC8qdSdvcmWQr07enq9ma1APV1sh7whPsW7s7qAPWJA6bvpVJC9TDlIPBx4cryi5lm9Ru+oOwc0SL3doh69r6HXPZVKeD2zEJY9FdvAPXnaXz1VARA9qNW6O7AQHD3jyOi8d4wIPY37Dzz7rvI9nf/2PHUdnjxtgX29kPRXPEP96Lw1V4M9z54LvlLoY7sWP0K8xDX+u1mxwz2liqm701RqvExoAbxxRNG8AKsHu8D7o73QbL47/njbvGuGJjzkwRY6kmvsvD3Ejz131+Q9ffSgPV2O7zypuc09BW2LPG3G5b24e5892sh/PA==
relic:15031_5:4:720,relic:15031_5,裁判的时刻,,,4,,,圣遗物,,xVu4uaDHpr04fWY9zrnOPQNCcr1EaSs9+jxNPYOT87zBAhm7WQpovbh1ej1Kvae8AxgwvQJQEbwzdZK8b6LjPFwKDD0hcg89Bf12PBo6wjzVgzQ9ruxfvIWfWD0Cdlw8ey6RPWSDhTwWd7k9mSr6PK8PADwU3gI9ygLNPNRVSj3CKaK9gIYGPNPPDL50fw2+RTWHvRVaB77tWAI+y7oKvXXUwb1h/X69wdbOvQamWj7gCSU9pOlWPFnajj21DLu7indnu2UfND2CcRW8lcglvTpbmj1jvss86CN8PWuxBr4LW7s9WfylPYUvabwV68k9Be0gvWv9SL0M2bA9BjuRvW1VXL1XY4W8NJvwPcKSU70g+7C9dwoSPWqmPr1gWU89FkOLPGSLszwGiUw90exkvVqcnT19ypG99zYNvgw6Dr1amqu9SKC0PRi1s73HDRS9OGsOPV1ZIb3vbYk8GRvnvMHGIL3SSaO84qmKPMp1Hz1R3DK9dzptvU3jI7uksIM92zTpPF88tLxU8CQ8amcKvZGFg72TOXe9/VPbO5EfOb2LuqK8onV4vcGxsz31QpM8/iaqPQAPnjrNoLC9f/YtPkp/X71wdUq93PrMva2lL71BybA9W2nfu6ad0TpekCw97zGnPHHxlz1lAz0+H1u0POwuXLq/Ov48f9AAPQpicrzb4YG9evH0O/pb7ryjDPI83+qdPVBT5bs87KO8ljTlvfbCOz0LTSK+4On1ORWy7r0IgrE9N9d6PWi4GDwTvj89CTz1vCfr7z1FV0m9r3FMPDPuHT266mI90M6HveI6CL3hmPG8vdyzPZGra72DEjC9w0bvvC09GLywJ3W7ICraPeog9Lu9Jt471jQsvMKckbxzNJo78iokvccGOD1CTcM9sy69vOQ3Iz25MxW7SixtvUS9Hz7VH5I8gfjYPN52cTwYiIs8IEfavHObAbywsxW9QsM6PAGcPb7hbWm8LO3zPNWMbz2lzP+60kyrPJAr8Lxlon28QilwPYG/2T0Y2m89dFFePP+It7zC+/89CEXNPaZujb2D1t08Y6SHPbddpb1T2Zk9pxB7PWCABL3vOii7gUa7umaucD37wIE9q4aTvWYiOT00F6w8TZc/PeeG4Lx6Yp29YYgEPnA9Db0PEUC9weQTPZtrmj2dmmi9McXEPbY4HT0RoTu9s9vbPR4LXj35KPg9QyAEPT4O/DwrK4C9G+gXvN8eQj1n2Ia8c4Kkvf0pqr3UHSs6U/SsOktvTL0wXjm9f7cWPfjRjTxG6Jm8MgmEPdCCgDwRbEg8R5W0vcMpCLuDOae8skoJvtwrTzzEt3Y9f6Rlu4Q1pDxUjry8kJaCvLPeQ72rrKu8n2CyPA==
relic:15031_5:5:721,relic:15031_5,裁判的时刻,,,5,,,圣遗物,,XesRPbpfzr28qJo9bxLLPUYBJ72IdCQ9YVsVPfXSN70MV848a7WHvWhgGD1fruk72ys0vR5F+rsFtHi8NetPPB0PNT2aBgc9ySKXuwJ2JLv0ygY9/V+IPBIfLT10ACA8AqaOPUUDXD0Giow9xukBPSPjhTy0IAc9vsUrPeWaZT0AdGi9rbiLu+t2AL5YOMm9UV6HvQ/oCb4byQQ+VLQOvQUWqr0NkJa98gLQvd3QVD4L64M9GBBhPDaNwz04h2Y7sUphu9BPcj0o0ZU8jU8TvTv2tT3jM/U89PZOPanf971R3M49CeadPYqvDrvaJ6E9wQKgvEnuPr2U1sQ9b51RvZorar0WgAA8Ci3TPZmCmb2S5Ya9DfgtPb/QT73WZQQ950PqOqEgtruu8xw9x/2kvRghvT14Voi9r2AgvsA9q7xny7G9QaijPTeB7L2ebwu99cGtPLqxLL18awQ9VWqFvGwdL70T6868VQAYO2TsUj3RBVu9/xeivWr4x7zMhXU9BnAmPK7TWryctxk9eBtIvSZ9J72nLZO9wSbLuzbaMb0je4q8LvVgvZTLwT0wINg88MKaPdQgDjxVgW693z4oPrwvN722ID29e1K7vaq3TLy1nZk9zug8PMqfeDxqax09R0ecO2JPbT3keSU+LOm6PBY8aLz61G48bfEGPU98kLwaRJi9bm4fO/b9obs4WCQ8rZWnPSNjlryjKQa9a3TuvU/POT3JfzS+MKGnvCNs8b2ws489Tc/yPPJR5zzMYC49uNopvVpsCT7k5Ja9hkQgPWnF6TxVxAw9lHVUvfUR/btWE328do63PbGxFr2kdTW9QoP6vDWAJ72j1w69ngLePcpfI7vMKtM6LPPLucqbATtA8e27/d7qvOzpmT3yyfQ9xQ7ivAaQkTwT0Ue7+JhSvWFXHD7a3yE8nbtYPK2rPDy9s687kAqFvJ6KObziN5q8QQ90O1nUKb7yzgA89msfPa3TpT0ImdO8AE4/PWrrTrxNnk85L1Q2PWMgCD4KG0w9OQSGPFiG/rysOvU9VRoGPs24lL1h96g8d1CNPXfqu73Az2Y9pRmQPeUXH73PXMY74QumPOxNQj0kYKw9vn6Avb9n/DxZXBc9fv5hPJeAGr1fI6a9RsgJPsGq9ryNIOC8fi9qPVZsmj3DxoG9vo2lPT3+tDxr+Q29NRTcPaUeaj0cjgU+Fvc3Pa+3eDzEF1G9XSgBvczKkjxrIhm8D0ykvYm8hb07Eoe8EEp2vDxeKr23mH69EdUYPczdkTwNJBe9nWWQPSkSCT2ikoY8izXNvXA1YLvg3Wq7udjgvWG54LvTEwA9EOWTvGdLtDxq4Em9CQj/vNj9lL2GjgG8rQzOPA==
relic:15032_1:4:722,relic:15032_1,黄金之夜的喧嚣,,,4,,,圣遗物,,L4kPPRTXA71rEdQ9SqD2PIW4vjzsiT4+3eHYPBdEuzz/2ha95zKVvGrhhbtDAt29z6I3PVahlj1gYYA8ODa3vIEynDye3lW9+jPIvGOImj25ZyM8uiN9PVnYOj1Wpa08LaWgvItRmb0zaGe9A+zPPFS/Nz6YMcE9UWI3vRl8qD2Zlei9aWKTO3Bm1jx9gQ2+48qcPT9SCztPI/u8tSR8PbQ6Db2W10W9+Zy6u2RFkj1uSS496T0SvmrIXr0fm/O9NQ5HO7WQAr13e9O94mJivSGbIzweAcS9NCUWvCkhlTtwDZI9xlIhvVYjmbuUJx063aQ5PYztG70cXHg9QvilOy/+Ij2+dpi8hlMQvbEhvL3LCZW97It9vVrcE716cxu+KLqsPbBpGz5sUsG8BmgvPCcbb72flmA9xvaOPXjHH7zzu6e9TqL+PPGpTj0bsrI9i/2lvJ3XY707jyu92+kMvWJ/OT1uzKY9E+U5PS7euj3GoM67gv26OlzQnD3L7xa9gVxxPOGzAD48YT48aDSRvNJyYDrNoT+936nWPXUraz2XQA+9mXlgPev9Cj01JJ+9QIM6vRSzF72MvIg8LtfKPEW2nLwX+H08q+VTvYxzar1o13M6J/UPvABHJz2aF5w9MnAsvTRmoTyYDxq9im6FvcAjBD1mFTc9qc5RPZ7Lxj1qf2I9nRtZvc1jnj2JCI27ZdAlPaA1fLw2xrA821EGPJAklL3HfIm9K1uLPV3OWr05ECa96lUHvQwEF7x6TiC94uLculpcsL1M+7w78hoMvrVdKj13oxq6uaDAvaIcaD2oX4K6Rg4evLgDdL2ZMTk9PaOUPSbBSj3vtgk9/pjgvGRrDL3CUje99dTOvQG3+jx/x8a8vmntuwo037202Mc8RPMEPOFylTxaLI27k1P/vJbOQrvVEeg99DCQO3V0Jj0GXOa9JyYPPh4oGD0Rwoy926unvOHZwLwT2Ds9ksAVPc/huDxhy4I9QNiuPQOd2rx4Zyi+dLc7uyDJBr0RSUe9bBk+vaH/2D2YmcW9hqBMPfTf/DuUkmW9Xi8lPTFRAD2mE6o8NqPYO+k5WT0/lt+8aZnkPJFbzD1Gfri9VyTEPVQ3IT1fM7m8UU49u/50bL0kcby8bMcEPt3VGb7M5Xa9Z3l2vYRCAT4/dto8E+KcvVFDVj0fmDk9I3bRPCafUjymoKA7vQ9PPQWJaT3EzaA8pyOYPQ33Jj5J4my8WaSKveS0Ib1sww+9GPuePZTI3D3eW+o7pYiKPOWIKj28GDu9QBZ1vUnzSLsctRg91nKjPUkZHb709pY8GAWyvM7egD21l5289s+cvWcRXD3qVqK9oWyFvZNNtb2i4nA8cm3nvA==
relic:15032_1:5:723,relic:15032_1,黄金之夜的喧嚣,,,5,,,圣遗物,,5VO3PTmibr21iwE+Y868PNGeVT1/KjQ+9xu4u42DEzvLecI7hvQzvZ4NCr3BLpK9+ufnPF0ulz1QOuI8imD0vHxyIj2DNGa93HglvbttHj2njka8rDzXPWo3Nz2dDL48jK3du2FQhLz/iLG919FSPItwVD7x+dk9BAurvBMCvT2k2LS9p3XHvLqABD2t9p+99+GHPRbmrjuJpg69mMVePQQk1js8Zpe9WesZuwwxnT3BA449G9INvrruL7sTtui9BP59usXVkLzpIoO9wNv5vAEj2DyJoJq9fGPrvJ8TAD0WB5Q9xO0KvVUrVDxtgCq97rSFPVbYkrxT9589zzAPPSuGOj2dSck7jWpLvSxE8r0STWi9tSZmvaqWJb2rdTC+tsF6PdNHxD31bpm8LHiFvMyjkrz/7D89g2PnPMmE9jwOj5K9AMBtO8FFgzyPyaM9nNssvYKQgb2VO/e7YwPAvCDH5Twqz4Q9hbACPViI+D2yFBy7rvHLvJfabT2sN0W9qP2BuvvyCz7rHYY9DJ8TvT7I9jxwBKq9OtSkPcxofD3jqAu9NlpvPeoSET1fSpa9QSxKvQhlybzyTlQ9J8shPGRH/7rTvr48et4cvY4Ak7yKUVS8Q2mxPLYtiD3YxJA9dBRmvRais7oQNY29me2UvXc0Fzw/ujQ8M/A+PRYptz0IKGU9JfKQvcqs7j3ubDy9QgJNPdmbJL1IBZC7MDHNPDhrqL2qSbu9wywaPT7Wbr2soiG935Ohve1IpzyDJD+9DA+uuw60eb2gnPi8xQapvU0A0jx1frm8lhuQvZJ1kD08W0Q8yp6juleevbyuACo9LuuoPXNJezxDufE7bzzGvH6/0rzMdZC9d4WcvWfJlj1C9Mq8KsA0ulaIfb1qWWQ9sDtEPHHdtbyKnXC8bt3rvDAMjTt/g709a12PvAKxrTwp7gq+BjwPPuxbxzyUM2W9tUGfvB3y8TvoOKM9E9COPY71aT2wlAs9rgsLPrcYRLwC9ge+psRvvJSMjTvpKYS9rYJHvQA/tD2G3fm9trCYPRSOcLrb+5+98rcBPQByPzzhLVO8U58IPcxMQT2IyKO83XlxPQ9fxj1pg2a9YrrTPbqyKjwqSCw8WlkCvfQYjb0i6d+81S8TPm53EL6rqSK99GGAvBYP0z34CjI8XPbSvYqFLT0K6409Y8fHPF5MlTwTtII87pWBPcpECT1bb4k8yfPNPPv25j1WaOm73Nl4vZ3kqrw+4nS9Aa5DPZSg3z0tRQe9eIeBPEp7BT2AF9e9tWFCvcpjrTw2SjQ9v8FuPbN3D77Unhc92e+pPClEQT3PWFK9+szCvduAhj3ESc+9zHasvWpR+L3wDD89glalvA==
